960.050053269,-1.447939863648871
960.370449562,-1.5027388506162376
960.690180641,-1.4928686287615758
961.009480753,-1.4810030823184328
961.350730113,1.3775182313198073
961.670552968,1.5017903899522977
961.993781857,1.507037850706949
962.313886918,1.4981633267709629
962.646328578,1.231689974276828
962.966714058,-1.4880914121742417
963.290224052,-1.4963654249388036
963.609807073,-1.5057574336053918
963.946574606,-1.4937164230776154
964.266156431,-1.4865796678684609
964.586156699,1.1998758535280079
964.905838503,1.3668646146993864
965.250903512,1.4905490384889377
965.57470111,1.4408076919070105
965.898482665,1.3851204541651774
966.250776131,-1.4798684972942806
966.574590436,-1.4989431506509947
966.894069711,-1.5089037805298542
967.214167304,-1.5004123416715907
967.550635414,-1.483805237089749
967.870951069,-0.41565257771065517
968.193795198,0.9803260521720998
968.514621159,1.305772871592017
968.851107737,1.5013484126903094
969.174798933,1.4776880737648206
969.498554464,1.448031956113243
969.850859352,-1.47277638062631
970.175022044,-1.4947223676793695
970.498423966,-1.5037134852443756
970.850916997,-1.4862236399212463
971.175193675,-1.479187368664668
971.497822153,-1.4541545453777986
971.851103319,1.4609155545350914
972.172985678,1.5014146422282522
972.493087314,1.5091015068834528
972.809217931,1.4981573384416695
973.149215401,1.4608461345270924
973.469729421,-1.2552109054442313
973.789096031,-1.4827511562373303
974.105054419,-1.4967712180723383
974.444961661,-1.4803505313300298
974.764998443,-1.4576692006265712
975.081023376,1.3535916851066419
975.397381793,1.4235540357751217
975.750061102,1.5064569380648205
976.070091855,1.502404982443683
976.389725983,1.4719293075649753
976.709800579,1.4334902204504423
977.050074068,-1.482063926996529
977.369951579,-1.4982875130810367
977.689541492,-1.5060945748781827
978.009843803,-1.4982114480244322
978.350799477,-1.4801528677572942
978.674818298,-0.11556823844056391
978.993637807,1.1984026017075753
979.314431245,1.3252676717943954
979.650933173,1.4877803209261866
979.975180228,1.405851834361461
980.297996675,1.29325278473773
980.650311645,-1.4778168608085838
980.970557713,-1.4985735424849513
981.293693755,-1.5086787465091063
981.613740328,-1.5013406036494121
981.950232716,-1.484816662745107
982.270746324,-1.4714089485047996
982.593742776,1.3795086753367911
982.913959929,1.4361533627266079
983.250650078,1.5000033484784085
983.57420104,1.4712509575720274
983.893680707,1.436979840616453
984.214023807,1.3904563259753173
984.550112218,-1.4868836551577729
984.870722488,-1.5008664451939988
985.193730747,-1.508734065230653
985.513881657,-1.5001058870516886
985.850674565,-1.4869046100109726
986.170195211,-1.476131065944398
986.490329866,-0.7755120578979452
986.809765457,0.895050621665567
987.14635979,1.5016736553162107
987.467005936,1.5127407333506515
987.790219138,1.5039479558019186
988.109648853,1.4900287350544559
988.447055249,-0.7233424750203198
988.770933782,-1.480703633153256
989.093730833,-1.4960325661424245
989.413830382,-1.4812177437457472
989.750208373,-1.3743992103903402
990.070592055,1.4344652435350034
990.393741193,1.4951341262786335
990.718262969,1.5033390578610664
991.050794575,1.4778934353750421
991.374382214,1.0528346445568157
991.69377859,-0.6070534452617031
992.014156382,-1.2172682608860843
992.346557855,-1.4949626600866224
992.66660141,-1.4848965867880033
992.986416664,-1.4709254944522214
993.305804252,-1.438977445581079
993.646243504,1.475359649539486
993.966404868,1.505929870892471
994.290369152,1.5107046348144226
994.609811098,1.5024051600757111
994.950486806,1.4844568022252853
995.274595512,-0.4114926488881691
995.593793706,-1.161380536781568
995.914197997,-1.3404354198471586
996.250545514,-1.4733481036744858
996.570452569,-1.179054414888101
996.894241935,1.4033887590644327
997.214242542,1.4571813854635782
997.54639635,1.5088702333267114
997.86698841,1.5035803417573828
998.190419036,1.470493027272674
998.509856967,1.4421154999081527
998.850534282,-1.4594638261789297
999.170675027,-1.4968922128593987
999.494462306,-1.5048790359941746
999.813858801,-1.4949989027570976
1000.150877969,-1.4782149313124762
1000.475040023,-1.0679488299937594
1000.797957298,0.5014788815314476
1001.151077575,1.4901920218576548
1001.475048046,1.5057287743119603
1001.797812765,1.4972547317543192
1002.150386284,1.4021716109937614
1002.470344533,-1.346516160419342
1002.793675648,-1.4773397137183992
1003.114253859,-1.4916721467325071
1003.446304511,-1.4725110652294755
1003.766231879,-1.2119394898882394
1004.090288886,1.4202388444800211
1004.409730286,1.465022398015341
1004.746150282,1.503143127379979
1005.066599406,1.4865382012555037
1005.390483594,0.9095800254135606
1005.709417681,-0.3053619592367978
